Date,Open,High,Low,Close,Volume,"Relative Strength Index - RSI - RSI(14)","MACD - MACD(12,26,9)","MACD - Histogram","MACD - Signal Line(MACD(12,26,9),9,Modern)","Exponential Moving Average - EMA - EMA(10,Modern)","Exponential Moving Average - EMA - EMA(60,Modern)","Slow %K - SS %K(14,3)","Slow %D - SS %D(3)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)","Historical Volatility - HV - HV(Close,20,251)","Volatility (HVs & IVs) - VOL - hv360","Volatility (HVs & IVs) - VOL - iv360"
02/12/2015,207.89,208.99,206.9727,208.92,97545949,60.6890675708054,0.898497099125478,0.654018013481633,0.244479085643845,205.668923706624,203.593575256609,96.6112956810631,89.0817211265357,209.037548393127,198.602961606873,15.2202218649605,0,0
02/13/2015,209.07,209.84,208.76,209.78,93670430,62.2372206005989,1.18423767141587,0.751806868617621,0.432430802798251,206.416392123602,203.796408854753,98.0122324159021,94.0220696243264,209.702170861688,199.014349138312,14.6494411708415,0,0
02/17/2015,209.4,210.32,209.1,210.11,76968199,62.8419397870643,1.42093769048765,0.790805510151518,0.63013218033613,207.087957192038,204.003411843122,99.044138318808,97.889222138591,210.523871392078,199.040648607922,14.1282695553056,0,0
02/18/2015,209.66,210.22,209.3401,210.13,80652941,62.8807360497778,1.59178884286027,0.76932533001931,0.822463512840958,207.641055884395,204.204283585971,98.7533875338754,98.6032527561951,211.231348727287,199.140671272713,14.1453504179379,0,0
02/19/2015,209.41,210.42,209.24,209.98,91462491,62.3548963566083,1.69554072756404,0.698461771778463,0.997078955785573,208.066318450868,204.39365133725,97.7588046958378,98.518776849507,211.83810384167,199.22391615833,14.1260314364605,0,0
02/20/2015,209.48,211.33,208.73,211.239,140896392,65.000454485825,1.85793846369876,0.688687606330548,1.16925085736821,208.64316964162,204.618088998324,98.1267861782281,98.2129928026471,212.56784344749,199.00807655251,13.3733703786465,0,0
02/23/2015,210.94,211.21,210.48,211.209,74411054,64.8834445026987,1.96160690695302,0.63388483966785,1.32772206728517,209.109684252234,204.834184441002,98.1269750071818,98.0041886270825,213.263798020873,198.936021979127,13.1500794162799,0,0
02/24/2015,211.12,212.05,210.76,211.81,72472263,66.1962759520742,2.06841714703026,0.59255606379607,1.47586108323419,209.600650751828,205.062899705231,98.5319909061383,98.2619173638493,213.991109095202,198.844710904798,13.1555216657183,0,0
02/25/2015,211.66,212.24,211.22,211.63,73061687,65.4075831452537,2.11416970381975,0.510646896468452,1.6035228073513,209.969623342405,205.278214468994,96.1809242871189,97.6132967334796,214.562461660575,199.162358339425,11.9935640641463,0,0
02/26/2015,211.52,211.71,210.65,211.38,72697868,64.2623779717075,2.10597960211558,0.401965435811423,1.70401416630416,210.226055461967,205.478273010994,93.090909090909,95.934608094722,214.709393473944,200.139426526056,10.6988922573658,0,0
02/27/2015,211.26,211.58,210.6,210.66,108075972,60.9524138967782,2.01812719078478,0.251290419584498,1.76683677120028,210.304954468882,205.648165699159,87.4563026938103,92.242712023946,214.822597463636,200.893202536364,10.6241245099696,0,0
03/02/2015,210.78,212.06,210.72,211.99,87491428,64.5815243160577,2.03239521961925,0.21244675873517,1.81994846088408,210.611326383631,205.856094692629,88.683166525732,89.743459436817,214.50244005886,202.46735994114,9.16809487890406,0,0
03/03/2015,211.47,212.054,210.08,211.12,110325809,60.6130427098603,1.95101096620328,0.104850004255367,1.84616096194792,210.703812495698,206.028681751887,86.6364060539345,87.5919584244922,214.249007498911,203.640792501089,8.81600120184613,0,0
03/04/2015,210.4,210.49,209.06,210.2301,114497192,56.7702784555489,1.79402545750185,-0.0417084035568576,1.8357338610587,210.617682951026,206.166433169858,82.4303952758197,85.9166559518287,214.194699327229,204.234110672771,7.84239277092122,0,0
03/05/2015,210.62,210.8,209.85,210.46,76872957,57.519566908996,1.66892597965884,-0.133446305119893,1.80237228477873,210.589013323567,206.307205852813,67.671014597723,78.912605309159,213.937864411176,205.130945588824,7.60887192158757,0,0
03/06/2015,209.42,209.94,207.1,207.5,188127982,46.3744878904491,1.31576911263471,-0.389282537715215,1.70505165034993,210.027374537464,206.346313857639,38.710094630424,62.9371681679889,213.830406209586,205.376403790414,8.7792737770027,0,0
03/09/2015,207.74,208.79,207.5459,208.36,89818893,49.4397537532728,1.092688728355,-0.489890337595941,1.58257906595094,209.724215530652,206.41233635411,24.5830311820162,43.6547134700544,213.592511371907,205.895298628093,8.79765935291718,0,0
03/10/2015,206.71,206.81,204.93,204.98,157121263,39.8086318417429,0.63582872667314,-0.757400271422241,1.39322899809538,208.861630888715,206.365374506434,9.7214326321774,24.3381861482058,213.518943995919,206.003866004081,10.5486971101686,0,0
03/11/2015,205.29,205.5,204.4,204.5,110145718,38.6569374646825,0.232353469211006,-0.9287004231075,1.16105389231851,208.068607090767,206.304214686551,6.94923607688514,13.7512332970262,213.872021009508,205.419788990492,9.8159053496042,0,0
03/12/2015,205.26,207.175,205.2,207.1,93993523,47.514533160245,0.120999880382129,-0.832043209549101,0.95304308993123,207.892496710628,206.330306008304,12.3966942148759,9.68912097464611,213.859267183928,205.449542816072,10.8730012309927,0,0
03/13/2015,206.77,207.9338,204.58,205.8272,162410893,44.1533975975022,-0.0691557790180468,-0.817759095159422,0.748603316141375,207.516988217786,206.313810729343,17.9727891156462,12.4395731358024,214.017158202845,204.982371797155,10.4726783542567,0,0
03/16/2015,206.71,208.69,205.8641,208.58,136099192,52.053233383934,0.00224654799339419,-0.597085414518385,0.599331962511779,207.71026308728,206.388112016905,35.3197278911564,21.8964037405595,213.972526691182,204.907003308818,11.4898812920594,0,0
03/17/2015,207.69,208.42,206.98,207.96,94510422,50.3265212849912,0.00870425094547045,-0.472502169253047,0.481206420198517,207.755669798683,206.439649327826,39.2767780634105,30.856431690071,213.89820427349,204.76632572651,11.5056637903367,0,0
03/18/2015,207.39,211.27,206.62,210.46,228808524,56.5809234754623,0.213094710512536,-0.214489367748785,0.427584078261321,208.247366198923,206.571464103963,59.5854922279793,44.7273327275154,213.928480435391,204.769049564609,12.3258315718744,0,0
03/19/2015,209.96,210.4697,209.03,209.5,117917302,53.7806332215977,0.294220059626184,-0.106691214908109,0.400911274534293,208.475117799119,206.667481674325,64.0557006092254,54.3059903002051,213.896020008107,204.753509991893,12.4338929940394,0,0
03/20/2015,209.71,211.02,209.4903,210.41,177715081,56.0034637213642,0.427019463522896,0.0208865511908821,0.406132912332014,208.826914562915,206.7901871932,74.7366588317228,66.1259505563091,213.799086009818,204.767543990182,12.3407878323224,0,0
03/23/2015,210.42,211.11,210,210,71784536,54.7264177682377,0.493491709156842,0.0698870374598626,0.42360467169698,209.040202824203,206.895426957357,75.324558240173,71.3723058937071,213.665684593128,204.780045406872,12.3563510501114,0,0
03/24/2015,209.85,210.4,208.74,208.82,77805321,51.1138728237419,0.445816212611845,0.0177692327318925,0.428046979879953,209.000165947075,206.958527712854,74.9275497803121,74.9962556174026,213.356243877247,204.790486122753,12.4374434118466,0,0
03/25/2015,209.07,209.35,205.71,205.76,159521708,43.1577862564393,0.159280524861629,-0.215013164014659,0.374293688876288,208.411044865789,206.919231722268,55.2159146045607,68.4893408750152,213.125769220889,204.43396077911,13.3974597335477,0,0
03/26/2015,204.96,206.37,204.12,205.27,153067241,42.0296139122828,-0.106116729357041,-0.384328334586663,0.278211605229622,207.839945799282,206.865158551046,33.1737673528003,54.439077245891,212.904404791819,204.044325208181,13.4015682303312,0,0
03/27/2015,205.13,205.95,204.9,205.74,118938966,43.553798181255,-0.275346866088398,-0.442846777054416,0.167499910966018,207.45813747214,206.82826810675,19.5087387812942,35.9661402462184,212.691899348148,203.764830651852,13.4442860372802,0,0
03/30/2015,206.98,208.61,206.96,208.25,96180365,50.9681043084387,-0.204568803799987,-0.297654971812804,0.0930861680128172,207.602112477205,206.874882267184,32.1678321678322,28.2834461006422,212.158812864527,203.923917135473,14.0191718887387,0,0
03/31/2015,207.26,208.1,206.36,206.43,126768703,46.2266599902329,-0.291969822761502,-0.308044792619455,0.0160749698579535,207.389001117713,206.860295963342,37.5757575757576,29.7507761749613,211.725680721245,203.888049278755,14.2562658114348,0,0
04/01/2015,206.39,206.42,204.51,205.7,137303584,44.4408680337559,-0.415352731375066,-0.345142160986415,-0.0702105703886504,207.081910005402,206.822253472741,37.3892773892773,35.7109557109556,211.435909383628,203.724810616372,14.2387181884822,0,0
04/02/2015,205.62,206.98,205.4,206.435,86900906,46.6745534575315,-0.448654409276003,-0.302755071109882,-0.145899338166121,206.96429000442,206.809556637569,28.9277389277388,34.6309246309245,211.027007942592,203.731212057408,14.3155656495471,0,0
04/06/2015,205.37,208.45,205.21,207.83,114368155,50.7238094722146,-0.358350545417494,-0.169960965801099,-0.188389579616395,207.121691821798,206.843013796993,35.4545454545454,33.9238539238538,211.048527721445,203.742692278555,13.6700369223104,0,0
04/07/2015,207.855,208.76,207.24,207.28,81236337,49.1394836911176,-0.327390531905337,-0.111200761831153,-0.216189770074184,207.150475126926,206.857341213485,42.8205128205128,35.7342657342656,210.967738431213,203.715481568787,13.6152844001546,0,0
04/08/2015,207.55,208.51,207.08,207.975,89351939,51.2131652594407,-0.243961569388347,-0.0222174394513304,-0.221744129937016,207.300388740212,206.893985763862,50.3757632691404,42.8836071813995,210.958910052937,204.023809947063,12.2600450326674,0,0
04/09/2015,207.78,209.18,207.19,208.9,85548854,53.9068062682254,-0.102027635001662,0.0957731959482838,-0.197800830949945,207.591227151082,206.959756722424,55.8211074301939,49.6724611732823,210.942073507807,204.480646492193,12.2711369841381,0,0
04/10/2015,209.2,210.09,208.96,210.04,72722915,57.0538927623314,0.101277044475097,0.239262300340034,-0.137985255864937,208.036458578158,207.060748305296,69.4086790653312,58.5351832548885,211.228943689756,204.487776310245,11.6227672843524,0,0
04/13/2015,209.87,210.63,209.03,209.09,74436594,53.7598204745628,0.183623707375972,0.257287170592727,-0.0736634632167552,208.228011563948,207.127281147745,76.4763299170326,67.2353721375192,211.297570969923,204.745429030077,11.5091901529904,0,0
04/14/2015,208.85,209.71,208.1,209.49,75099866,54.9395023239376,0.277956577655857,0.28129603269809,-0.00333945504223274,208.457464006866,207.204747339622,81.2593703148426,75.7147930990688,211.397656692013,204.736343307987,10.5420552232448,0,0
04/15/2015,210.05,211.04,209.95,210.43,99529320,57.6723893871391,0.423682255765101,0.341617368645867,0.082064887119234,208.816106914709,207.310493328487,83.5005015045137,80.4120672454629,211.675715775257,204.705284224743,10.5743300067175,0,0
04/16/2015,210.03,210.98,209.7928,210.37,68934864,57.4329503773209,0.52824018299296,0.356940236698981,0.171299946293979,209.098632930216,207.410805022635,87.8757515030062,84.2118744407875,211.659696302218,204.712303697782,9.68928957706604,0,0
04/17/2015,208.94,209.23,207.01,207.95,191113230,48.6582508286056,0.411090522752772,0.191832461167035,0.219258061585738,208.889790579268,207.428483546483,78.1281281281282,83.168127045216,211.530248237379,204.686751762621,10.413594221782,0,0
04/20/2015,209.06,210.25,208.96,209.85,92189481,54.5318143615642,0.466188760197042,0.197544558889043,0.268644201307999,209.06437411031,207.507877528566,74.7320061255743,80.2452952522362,211.434961059561,204.726038940439,10.8262168418382,0,0
04/21/2015,210.67,210.86,209.24,209.6,72559831,53.6619164662173,0.484101182579877,0.172365585017503,0.311735597562374,209.161760635708,207.576471707957,70.8014293006636,74.5538545181221,211.37345774197,204.74754225803,10.8127245626699,0,0
04/22/2015,210.01,210.85,208.9,210.63,78264616,56.7248581748867,0.574783551311981,0.210438362999685,0.364345188312296,209.428713247398,207.676587389663,83.9068290100583,76.4800881454321,211.636401841977,204.665598158023,10.7436947772428,0,0
04/23/2015,210.15,211.94,210.01,211.16,102585942,58.2539697483533,0.681559953580006,0.253771812214168,0.427788141365838,209.743492656962,207.790797639182,86.2231534834992,80.3104705980737,211.959907458525,204.882092541475,9.13957168191181,0,0
04/24/2015,211.66,211.97,211.11,211.6499,61327387,59.6724357172836,0.796529955885944,0.294993451616085,0.501536504269859,210.090112173878,207.917325585439,91.3807077625571,87.1702300853715,212.235167900142,205.244822099858,9.04075138315429,0,0
04/27/2015,212.33,212.48,210.54,210.77,79358126,55.9924687897206,0.807337451072812,0.244640757442362,0.56269669363045,210.213728142264,208.010855894113,83.624125874126,87.0759957067274,212.306221936255,205.676768063745,9.2558696366012,0,0
04/28/2015,210.74,211.5,209.3301,211.44,86863531,58.1108209861125,0.860051728486184,0.237884027884587,0.622167700601596,210.436686661852,208.123286848404,80.6911949685537,85.2320095350789,212.611446710672,205.690543289328,8.36086908111417,0,0
04/29/2015,210.37,211.29,209.6,210.57,125684903,54.4458931979468,0.822149219582286,0.159985215184552,0.662164004397734,210.460925450606,208.203506951735,71.6026812918954,78.6393340448584,212.632942682314,206.083047317686,7.80340293151167,0,0
04/30/2015,209.88,210.35,207.62,208.46,161304890,46.7457556750576,0.614765211528464,-0.0379190342954161,0.65268424582388,210.097120823223,208.211916559875,57.5258988421696,69.9399250342062,212.34804686522,206.64394313478,8.60609561101718,0,0
05/01/2015,209.4,210.77,209.28,210.72,103399711,54.2148606351862,0.625563892266598,-0.0216962828458259,0.647260175112424,210.210371582637,208.294148803814,53.1383302864109,60.7556368068253,212.235376117766,207.185113882234,9.2806318547116,0,0
05/04/2015,211.23,212.02,211.1,211.32,70927235,55.9800502866056,0.674758711736445,0.0219988292992166,0.652759882437228,210.412122203976,208.393357039754,57.7087141986595,56.1243144424133,212.347605966826,207.421884033174,9.06433887217867,0,0
05/05/2015,211.03,211.46,208.73,208.9,113326156,47.9502220765237,0.512563670446582,-0.112156969592517,0.624720640039099,210.137190894162,208.409968284352,60.3900060938454,57.0790168596386,212.174012506876,207.757477493124,10.0095676614449,0,0
05/06/2015,209.56,209.93,206.76,208.04,135060151,45.4549281251982,0.311042613362559,-0.250942421341231,0.561985034703791,209.75588345886,208.397838176669,44.8979591836736,54.3322264920595,212.165694515626,207.772295484374,10.0677262739152,0,0
05/07/2015,207.92,209.38,207.52,208.87,88244940,48.2537441200454,0.21582192632107,-0.276930486706177,0.492752413027247,209.594813739067,208.413318892188,31.2241277350682,45.5040310041957,212.167151269041,207.767838730959,10.0425251657692,0,0
05/08/2015,210.88,211.86,210.78,211.62,155877260,56.2616741435856,0.358132534179504,-0.107695903078194,0.465828437257698,209.963029422873,208.51845597769,48.0769230769233,41.399669998555,212.361365808909,207.731624191091,10.9165310780954,0,0
05/11/2015,211.57,211.89,210.52,210.605,75708065,53.0014523950172,0.384579505758865,-0.0649991451990668,0.449578650957931,210.079751345987,208.58686725711,63.0244755244757,47.4418421121557,212.405900762573,207.838589237427,10.9332649782406,0,0
05/12/2015,209.61,210.63,208.62,209.98,119727592,51.0401476906304,0.351059845249694,-0.0788150445665902,0.429874889816284,210.061614737626,208.632543740483,69.4930069930071,60.1981351981353,212.413192136366,207.880297863634,10.978563550118,0,0
05/13/2015,210.47,211.22,209.74,210.02,94667943,51.1647011534966,0.323988204164181,-0.0847093485216825,0.408697552685863,210.054048421694,208.678034109648,60.1689976689978,64.2288267288268,212.38948776248,207.86300223752,10.8580230154501,0,0
05/14/2015,211.24,212.32,210.91,212.21,95934006,57.534436719349,0.473786910388753,0.0520714861623121,0.421715424226441,210.44603961775,208.793836269987,69.5221445221447,66.3947163947165,212.656468837535,207.780021162465,11.4728434422841,0,0
05/15/2015,212.44,212.61,211.86,212.44,76510099,58.1517887171025,0.604098866429212,0.145906753762216,0.458192112666995,210.808577869068,208.913382621791,83.2272990167728,70.9728137359718,212.830544502032,208.054945497968,10.563283442107,0,0
05/18/2015,212.24,213.4,212.16,213.1,74549685,59.9510248280742,0.751960383367702,0.235014616560566,0.516945766807137,211.225200074692,209.050648765339,95.9362987369577,82.8952474252917,213.239233033742,207.971256966258,10.167584060528,0,0
05/19/2015,213.24,213.57,212.69,213.03,72114610,59.6580575233645,0.853652906514753,0.269365711766093,0.58428719474866,211.553345515657,209.181119297623,94.7668393782383,91.3101457106562,213.568523612624,207.984966387376,10.1501759078369,0,0
05/20/2015,213.15,213.78,212.504,212.88,76857530,58.9927853651458,0.911632485544317,0.261876232636525,0.649756252907791,211.794555421901,209.30239407475,91.4997557401074,94.0676312851011,213.825881225653,207.952608774347,10.0454795787223,0,0
05/21/2015,212.71,213.75,212.51,213.5,64764585,60.9320453179835,0.99612779691455,0.277097235205407,0.719030561709143,212.104636254283,209.440020498529,91.7505995203837,92.6723982129098,214.155470778156,207.857019221844,10.0567457979989,0,0
05/22/2015,213.04,213.54,212.91,212.99,57433495,58.482070244759,1.01029218278111,0.233009296857577,0.777282885923537,212.265611480777,209.556413269069,90.6457739791073,91.2987097465328,214.329607282301,207.816892717699,10.0858038923315,0,0
05/26/2015,212.4,212.9089,210.2,210.7,124308584,48.9622771979061,0.827198272189037,0.0399323090123995,0.787265963176637,211.980954847908,209.593907915984,80.2943969610636,87.5635901535182,214.327553669656,207.811946330344,10.7298692624423,0,0
05/27/2015,211.25,212.98,210.7612,212.7,93213981,55.73880333006,0.833866025745806,0.037280050055335,0.796585975690471,212.111690330107,209.695747000706,75.615763546798,82.1853114956563,214.464646569521,207.800853430479,11.1963304448701,0,0
05/28/2015,212.33,212.59,211.63,212.46,74974560,54.798537346531,0.810442003310243,0.0110848220958175,0.799357181214425,212.175019360996,209.786378246585,70.2819956616051,75.3973853898222,214.596937633897,207.857562366103,11.0899123667512,0,0
05/29/2015,212.38,212.43,210.82,211.14,124919611,49.8206001623275,0.6775548973757,-0.0974418270709805,0.77499672444668,211.986834022633,209.83075928768,69.601930036188,71.833229748197,214.484222742437,208.238277257563,10.6849526403411,0,0
06/01/2015,211.94,212.34,210.62,211.57,93338750,51.3703472244175,0.60002163890988,-0.139980068429441,0.74000170733932,211.911046018518,209.88778357333,60.142118863049,66.6753481869474,214.513767483872,208.293732516128,10.0162550471357,0,0
06/02/2015,211.02,212.19,210.27,211.36,91531012,50.5492667179801,0.515686218300971,-0.17945239123068,0.69513860953165,211.810855833333,209.936052964368,49.3732590529247,59.7057693173872,214.515600920864,208.295899079136,9.97469014308853,0,0
06/03/2015,212,212.67,211.3301,211.92,87820909,52.7195109755025,0.488407057216477,-0.165385241852138,0.653792299068616,211.830700227273,210.00110040816,49.2175273865414,52.9109684341717,214.451072502756,208.662427497244,9.02958784704719,0,0
06/04/2015,211.07,211.859,209.75,210.1292,151882820,45.7976507843834,0.318612762267463,-0.268143629440922,0.586756391708385,211.521336549587,210.005300394777,31.9244635193133,43.5050833195931,214.164713319658,209.157706680342,9.46046184349518,0,0
